uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
7659368	|	989084	|	Momotus microstephanus	|	species	|	gbif:9208349	|		|		|	
3596429	|	989084	|	Momotus aequatorialis	|	species	|	gbif:2475311,irmng:10525834	|		|		|	
3596432	|	989084	|	Momotus bahamensis	|	species	|	gbif:6095279	|		|		|	
3596433	|	989084	|	Momotus lessonii	|	species	|	gbif:6100745	|		|		|	
3596431	|	989084	|	Momotus subrufescens	|	species	|	gbif:7342297	|		|		|	
3596430	|	989084	|	Momotus coeruliceps	|	species	|	gbif:7342311	|		|		|	
6151400	|	989084	|	Momotus argenticinctus	|	species	|	gbif:7568672	|		|		|	
6151403	|	989084	|	Momotus pilcomajensis	|	species	|	gbif:7692817	|		|		|	
1079772	|	489432	|	Eumomota	|	genus	|	ncbi:1271782,gbif:2475275,irmng:1279776	|		|		|	
1079770	|	1079772	|	Eumomota superciliosa	|	species	|	ncbi:1271783,gbif:2475276,irmng:11267159	|		|		|	
1040908	|	938409	|	Cerylidae	|	family	|	ncbi:57383	|		|	sibling_higher	|	
88374	|	1040908	|	Megaceryle	|	genus	|	ncbi:176941,worms:206907,gbif:2475462,irmng:1198834	|		|		|	
209417	|	88374	|	Megaceryle maxima	|	species	|	ncbi:463374,worms:212592,gbif:2475463,irmng:10840586	|		|		|	
314750	|	88374	|	Megaceryle torquata	|	species	|	ncbi:488310,worms:567849,gbif:2475466,irmng:10731725,irmng:11736674,irmng:11429507	|		|		|	
7068131	|	314750	|	Megaceryle torquata stellata	|	subspecies	|	ncbi:2316767	|		|	infraspecific	|	
3596426	|	88374	|	Megaceryle lugubris	|	species	|	ncbi:176942,gbif:2475476,gbif:8731921,irmng:10460082	|		|		|	
839181	|	88374	|	Megaceryle alcyon	|	species	|	ncbi:488309,worms:159001,gbif:2475472,irmng:11344345,irmng:11106953	|		|		|	
986903	|	1040908	|	Ceryle	|	genus	|	ncbi:176939,worms:206479,gbif:2475678,irmng:1059977	|		|		|	
26085	|	986903	|	Ceryle rudis	|	species	|	ncbi:325335,worms:212593,gbif:2475679,irmng:11085749	|		|		|	
7659341	|	986903	|	Ceryle aequatorialis	|	species	|	gbif:9009043	|		|		|	
7659342	|	986903	|	Ceryle sharpii	|	species	|	gbif:9142996	|		|		|	
1039520	|	1040908	|	Chloroceryle	|	genus	|	ncbi:57405,worms:415196,gbif:2475481,irmng:1037626	|		|		|	
986901	|	1039520	|	Chloroceryle aenea	|	species	|	ncbi:176938,worms:422618,gbif:2475483,irmng:10592257	|		|		|	
1039522	|	1039520	|	Chloroceryle americana	|	species	|	ncbi:57406,worms:422617,gbif:2475486,irmng:11001294	|		|		|	
485385	|	1039520	|	Chloroceryle inda	|	species	|	ncbi:342360,gbif:2475492,irmng:10218684	|		|		|	
485386	|	1039520	|	Chloroceryle amazona	|	species	|	ncbi:342361,worms:422616,gbif:2475482,irmng:11227653	|		|		|	
3596427	|	1039520	|	Chloroceryle torquata	|	species	|	irmng:11403091	|		|	hidden	|	
938411	|	938409	|	Alcedinidae	|	family	|	ncbi:8937,worms:196048,gbif:2984,irmng:107493,irmng:106794	|		|	sibling_higher	|	
234468	|	938411	|	Cittura	|	genus	|	ncbi:342382,gbif:2475563,irmng:1276853	|		|		|	
234469	|	234468	|	Cittura cyanotis	|	species	|	ncbi:342383,gbif:2475564,irmng:10218380	|		|		|	
7068121	|	234469	|	Cittura cyanotis sanghirensis	|	subspecies	|	ncbi:2231441,gbif:8811419	|		|	infraspecific	|	
234475	|	938411	|	Tanysiptera	|	genus	|	ncbi:342386,gbif:2475618,irmng:1039627	|		|		|	
3596404	|	234475	|	Tanysiptera carolinae	|	species	|	ncbi:2231534,gbif:2475644,irmng:10218681	|		|		|	
3596403	|	234475	|	Tanysiptera hydrocharis	|	species	|	ncbi:2231536,gbif:2475638,irmng:10218678	|		|		|	
3596399	|	234475	|	Tanysiptera danae	|	species	|	ncbi:2231535,gbif:2475619,irmng:10218682	|		|		|	
234476	|	234475	|	Tanysiptera galatea	|	species	|	ncbi:342387,gbif:2475620,irmng:10218679	|		|		|	
3596397	|	234475	|	Tanysiptera nigriceps	|	species	|	ncbi:2231542,gbif:6100743	|		|		|	
3596401	|	234475	|	Tanysiptera nympha	|	species	|	ncbi:2231543,gbif:2475636,irmng:10592256	|		|		|	
3596400	|	234475	|	Tanysiptera sylvia	|	species	|	ncbi:1961835,gbif:2475639,irmng:10218683	|		|		|	
3596402	|	234475	|	Tanysiptera riedelii	|	species	|	ncbi:2231544,gbif:2475637,irmng:10956961	|		|		|	
7659335	|	234475	|	Tanysiptera acis	|	species	|	gbif:8769075	|		|		|	
7659339	|	234475	|	Tanysiptera microrhyncha	|	species	|	gbif:8875455	|		|		|	
7659336	|	234475	|	Tanysiptera doris	|	species	|	gbif:8908567	|		|		|	
7659340	|	234475	|	Tanysiptera sabrina	|	species	|	gbif:8984392	|		|		|	
7659338	|	234475	|	Tanysiptera isis	|	species	|	gbif:9137066	|		|		|	
7659337	|	234475	|	Tanysiptera galeata	|	species	|	gbif:9154652	|		|		|	
3596398	|	234475	|	Tanysiptera ellioti	|	species	|	gbif:2475645,irmng:10592255	|		|		|	
6151348	|	234475	|	Tanysiptera rosseliana	|	species	|	gbif:7523852	|		|		|	
234477	|	938411	|	Syma	|	genus	|	ncbi:342384,gbif:2475887,irmng:1432012	|		|		|	
234478	|	234477	|	Syma torotoro	|	species	|	ncbi:342385,gbif:9541141,irmng:11192688	|		|		|	
3596405	|	234477	|	Syma megarhyncha	|	species	|	ncbi:1651256,gbif:2475893,irmng:10592254	|		|		|	
7659334	|	234477	|	Syma weiskei	|	species	|	gbif:8863198	|		|		|	
7659333	|	234477	|	Syma sellamontis	|	species	|	gbif:8986574	|		|		|	
3596451	|	938411	|	Corythornis	|	genus	|	ncbi:1977157,worms:204390,gbif:4352306	|		|		|	
651469	|	3596451	|	Corythornis cristatus	|	species	|	ncbi:85095,worms:212590,irmng:10830252,irmng:11676866,irmng:10425440	|		|		|	
604614	|	651469	|	Corythornis cristatus thomensis	|	subspecies	|	ncbi:463372,irmng:10212927	|		|	infraspecific	|	
951191	|	3596451	|	Corythornis nais	|	species	|	ncbi:463373,irmng:11019369	|		|		|	
3596463	|	3596451	|	Corythornis vintsioides	|	species	|	ncbi:2231443	|		|		|	
3596464	|	3596451	|	Corythornis madagascariensis	|	species	|	ncbi:2231442,gbif:7342302	|		|		|	
26087	|	3596451	|	Corythornis leucogaster	|	species	|	ncbi:1977158,gbif:2475509,gbif:7342305,irmng:10966320	|		|		|	
727460	|	938411	|	Lacedo	|	genus	|	ncbi:342362,gbif:2475558,irmng:1016795	|		|		|	
485388	|	727460	|	Lacedo pulchella	|	species	|	ncbi:342363,gbif:2475559,irmng:11227795	|		|		|	
6151343	|	485388	|	Lacedo pulchella melanops	|	subspecies	|	ncbi:2231519	|		|	infraspecific	|	
757731	|	938411	|	Melidora	|	genus	|	ncbi:342391,gbif:2475613,irmng:1290985	|	Melidora (genus in Opisthokonta)	|		|	
757734	|	757731	|	Melidora macrorrhina	|	species	|	ncbi:342392,gbif:5228345,irmng:11037515	|		|		|	
7659320	|	757731	|	Melidora collaris	|	species	|	gbif:9143413	|		|		|	
757733	|	938411	|	Clytoceyx	|	genus	|	ncbi:342393,gbif:2475858,irmng:1035656	|		|		|	
757735	|	757733	|	Clytoceyx rex	|	species	|	ncbi:342394,gbif:2475859,irmng:10218379	|		|		|	
1039516	|	938411	|	Ceyx	|	genus	|	ncbi:57403,gbif:2475818,irmng:1063544	|		|		|	
215691	|	1039516	|	Ceyx erithaca	|	species	|	ncbi:860587,gbif:5228386,irmng:10212929	|		|		|	
313662	|	1039516	|	Ceyx fallax	|	species	|	ncbi:390730,gbif:5228379,irmng:11426349	|		|		|	
313663	|	1039516	|	Ceyx rufidorsa	|	species	|	ncbi:390731,irmng:10212930	|		|		|	
547250	|	313663	|	Ceyx rufidorsa rufidorsa	|	subspecies	|	ncbi:325325	|		|	infraspecific	|	
1061841	|	1039516	|	Ceyx azureus	|	species	|	ncbi:2231422,gbif:2475521,gbif:7342322,irmng:10532024,irmng:10938305	|		|		|	
6151318	|	1039516	|	Ceyx flumenicola	|	species	|	ncbi:2231423	|		|		|	
6151319	|	1039516	|	Ceyx gentianus	|	species	|	ncbi:2231424,gbif:7545305	|		|		|	
6151322	|	1039516	|	Ceyx meeki	|	species	|	ncbi:2231427,gbif:7454254	|		|		|	
7068120	|	6151322	|	Ceyx meeki meeki	|	subspecies	|	ncbi:2231428	|		|	infraspecific	|	
6151321	|	1039516	|	Ceyx margarethae	|	species	|	ncbi:2231426,gbif:7677888	|		|		|	
6151325	|	1039516	|	Ceyx mulcatus	|	species	|	ncbi:2231429,gbif:7836111	|		|		|	
931007	|	1039516	|	Ceyx lepidus	|	species	|	ncbi:325320,gbif:5228396,irmng:11059096	|		|		|	
931027	|	1039516	|	Ceyx melanurus	|	species	|	ncbi:325326,gbif:5228392,irmng:10593313	|		|		|	
547239	|	931027	|	Ceyx melanurus mindanensis	|	subspecies	|	ncbi:325328	|		|	infraspecific	|	
547249	|	931027	|	Ceyx melanurus samarensis	|	subspecies	|	ncbi:325327	|		|	infraspecific	|	
547238	|	931027	|	Ceyx melanurus melanurus	|	subspecies	|	ncbi:325329	|		|	infraspecific	|	
1061838	|	1039516	|	Ceyx madagascariensis	|	species	|	ncbi:342357,gbif:5228382,irmng:11243250	|		|		|	
1061846	|	1039516	|	Ceyx lecontei	|	species	|	ncbi:342359,gbif:5228385,irmng:11441065	|		|		|	
6151330	|	1039516	|	Ceyx solitarius	|	species	|	ncbi:2231432,gbif:7643323	|		|		|	
6151327	|	1039516	|	Ceyx nigromaxilla	|	species	|	ncbi:2231430,gbif:7701402	|		|		|	
6151329	|	1039516	|	Ceyx sacerdotis	|	species	|	ncbi:2231431,gbif:7617797	|		|		|	
6151320	|	1039516	|	Ceyx malaitae	|	species	|	ncbi:2231425,gbif:8052370	|		|		|	
6151315	|	1039516	|	Ceyx collectoris	|	species	|	ncbi:2049298,gbif:7957025	|		|		|	
7659288	|	1039516	|	Ceyx dillwynni	|	species	|	gbif:8797922	|		|		|	
7659293	|	1039516	|	Ceyx steerii	|	species	|	gbif:8917352	|		|		|	
7659287	|	1039516	|	Ceyx bournsii	|	species	|	gbif:8999329	|		|		|	
7659290	|	1039516	|	Ceyx goodfellowi	|	species	|	gbif:9002545	|		|		|	
7659292	|	1039516	|	Ceyx samarensis	|	species	|	gbif:9019832	|		|		|	
7659294	|	1039516	|	Ceyx suluensis	|	species	|	gbif:9044675	|		|		|	
7659289	|	1039516	|	Ceyx euerythra	|	species	|	gbif:9057336	|		|		|	
7659291	|	1039516	|	Ceyx philippinensis	|	species	|	gbif:8901301	|		|		|	
7659286	|	1039516	|	Ceyx basilanica	|	species	|	gbif:9074173	|		|		|	
6151328	|	1039516	|	Ceyx pallidus	|	species	|	gbif:7882024	|		|		|	
6151331	|	1039516	|	Ceyx uropygialis	|	species	|	gbif:7820959	|		|		|	
6151317	|	1039516	|	Ceyx dispar	|	species	|	gbif:7855821	|		|		|	
6151323	|	1039516	|	Ceyx mindanensis	|	species	|	gbif:8047881	|		|		|	
6151314	|	1039516	|	Ceyx cajeli	|	species	|	gbif:8155169	|		|		|	
6151332	|	1039516	|	Ceyx wallacii	|	species	|	gbif:8191209	|		|		|	
7068128	|	938411	|	Ispidina	|	genus	|	ncbi:2577022,irmng:1301339	|		|		|	
1097691	|	7068128	|	Ispidina picta	|	species	|	ncbi:2577023,gbif:5228375,irmng:11037765	|		|		|	
7068129	|	1097691	|	Ispidina picta natalensis	|	subspecies	|	ncbi:2577024	|		|	infraspecific	|	
549518	|	938411	|	Alcedo	|	genus	|	ncbi:36244,worms:204289,gbif:2475493,irmng:1008367	|		|		|	
7659283	|	549518	|	unclassified Alcedo	|	no rank - terminal	|	ncbi:2637222	|		|	not_otu,was_container	|	
26078	|	549518	|	Alcedo quadribrachys	|	species	|	ncbi:325338,gbif:2475540,irmng:11175796	|		|		|	
26086	|	549518	|	Alcedo vintsioides	|	species	|	ncbi:325336,gbif:2475528,irmng:10593312	|		|		|	
838161	|	549518	|	Alcedo cyanopectus	|	species	|	ncbi:390723,gbif:2475515,gbif:7342319,irmng:10859232	|		|		|	
547244	|	838161	|	Alcedo cyanopectus cyanopectus	|	subspecies	|	ncbi:325322	|		|	infraspecific	|	
547241	|	838161	|	Alcedo cyanopectus nigrirostris	|	subspecies	|	ncbi:325323	|		|	infraspecific	|	
624772	|	549518	|	Alcedo coerulescens	|	species	|	ncbi:390722,gbif:2475531,irmng:10212928	|		|		|	
838166	|	549518	|	Alcedo argentata	|	species	|	ncbi:390721,gbif:2475544,irmng:11330225	|		|		|	
838167	|	549518	|	Alcedo pusilla	|	species	|	ncbi:390727,gbif:2475547,gbif:7342300,irmng:10456700	|		|		|	
838168	|	549518	|	Alcedo meninting	|	species	|	ncbi:390726,gbif:2475494,irmng:11375449	|		|		|	
838172	|	549518	|	Alcedo hercules	|	species	|	ncbi:390725,gbif:2475519,irmng:10995303	|		|		|	
838173	|	549518	|	Alcedo euryzona	|	species	|	ncbi:390724,gbif:2475500,irmng:11303907	|		|		|	
7068119	|	838173	|	Alcedo euryzona peninsulae	|	subspecies	|	ncbi:2571054	|		|	infraspecific	|	
838174	|	549518	|	Alcedo websteri	|	species	|	ncbi:390729,gbif:2475543,gbif:6095354,irmng:10593310	|		|		|	
838175	|	549518	|	Alcedo semitorquata	|	species	|	ncbi:390728,worms:212591,gbif:2475520,irmng:11289518	|		|		|	
549519	|	549518	|	Alcedo atthis	|	species	|	ncbi:36245,gbif:2475532,irmng:11125585	|		|		|	
861000	|	549519	|	Alcedo atthis bengalensis	|	subspecies	|	ncbi:367111	|		|	infraspecific	|	
4947490	|	549519	|	Alcedo atthis atthis	|	subspecies	|	ncbi:1333336	|		|	infraspecific	|	
5560499	|	549519	|	Alcedo atthis ispida	|	subspecies	|	ncbi:1471604	|		|	infraspecific	|	
5223334	|	549518	|	Alcedo sp.	|	species	|	ncbi:1333880	|		|	not_otu	|	
7659280	|	549518	|	Alcedo sindiana	|	species	|	gbif:8757698	|		|		|	
7659275	|	549518	|	Alcedo floresiana	|	species	|	gbif:8780957	|		|		|	
7659273	|	549518	|	Alcedo cyanocephala	|	species	|	gbif:8808036	|		|		|	
7659282	|	549518	|	Alcedo variegata	|	species	|	gbif:8881299	|		|		|	
7659281	|	549518	|	Alcedo striolata	|	species	|	gbif:8897214	|		|		|	
7659274	|	549518	|	Alcedo cyanostigma	|	species	|	gbif:8943022	|		|		|	
7659276	|	549518	|	Alcedo melanoptera	|	species	|	gbif:8954142	|		|		|	
7659278	|	549518	|	Alcedo rufigastra	|	species	|	gbif:9003229	|		|		|	
7659272	|	549518	|	Alcedo biru	|	species	|	gbif:9105029	|		|		|	
7659279	|	549518	|	Alcedo rufirostris	|	species	|	gbif:9142936	|		|		|	
7659277	|	549518	|	Alcedo moluccana	|	species	|	gbif:9256548	|		|		|	
6151309	|	549518	|	Alcedo albogularis	|	species	|	gbif:8153158	|		|		|	
6151310	|	549518	|	Alcedo guentheri	|	species	|	gbif:8379818	|		|		|	
551378	|	938411	|	Halcyon	|	genus	|	ncbi:170865,worms:206709,gbif:2475567,irmng:1120528	|		|		|	
26092	|	551378	|	Halcyon badia	|	species	|	ncbi:325331,gbif:5228344,irmng:11056060	|		|		|	
26093	|	551378	|	Halcyon leucocephala	|	species	|	ncbi:325332,gbif:5228304,irmng:10218383	|		|		|	
26094	|	551378	|	Halcyon winchelli	|	species	|	ncbi:325333,gbif:5788435	|		|		|	
45318	|	551378	|	Halcyon coromanda	|	species	|	ncbi:433634,gbif:5228311,irmng:11075192	|		|		|	
5560500	|	45318	|	Halcyon coromanda linae	|	subspecies	|	ncbi:1454571	|		|	infraspecific	|	
5560501	|	45318	|	Halcyon coromanda major	|	subspecies	|	ncbi:1454573	|		|	infraspecific	|	
234474	|	551378	|	Halcyon senegalensis	|	species	|	ncbi:342381,gbif:5228340,irmng:10459248	|		|		|	
236078	|	551378	|	Halcyon leucopygia	|	species	|	ncbi:190663	|		|		|	
551379	|	551378	|	Halcyon malimbica	|	species	|	ncbi:170866,gbif:5228335,irmng:11267027	|		|		|	
3596369	|	551378	|	Halcyon chelicuti	|	species	|	ncbi:2231448,gbif:5228300,irmng:10597459	|		|		|	
7068127	|	3596369	|	Halcyon chelicuti chelicuti	|	subspecies	|	ncbi:2577020	|		|	infraspecific	|	
3596370	|	551378	|	Halcyon pileata	|	species	|	ncbi:1496258,gbif:5228310,irmng:10218381	|		|		|	
3596372	|	551378	|	Halcyon cyanoventris	|	species	|	ncbi:2231449,gbif:5228327,irmng:10597457	|		|		|	
3596371	|	551378	|	Halcyon albiventris	|	species	|	ncbi:2231447,gbif:5228322,irmng:10735492	|		|		|	
7068126	|	3596371	|	Halcyon albiventris orientalis	|	subspecies	|	ncbi:2577021	|		|	infraspecific	|	
1011657	|	551378	|	Halcyon tuta	|	species	|	ncbi:342378	|		|		|	
6151338	|	551378	|	Halcyon cyanoleuca	|	species	|	ncbi:2577019	|		|		|	
704458	|	551378	|	Halcyon smyrnensis	|	species	|	ncbi:1003843,gbif:5228328,irmng:10861544	|		|		|	
571604	|	551378	|	Halcyon ruficollaris	|	species	|	ncbi:342377	|		|		|	
6151339	|	551378	|	Halcyon gularis	|	species	|	ncbi:2231450,gbif:7718826	|		|		|	
3596368	|	551378	|	Halcyon senegaloides	|	species	|	ncbi:2231451,worms:212589,gbif:5228303,irmng:10597458	|		|		|	
6151340	|	551378	|	Halcyon pallidiventris	|	species	|	gbif:8409356	|		|		|	
7659317	|	551378	|	Halcyon toriu	|	species	|	gbif:8754629	|		|		|	
7659300	|	551378	|	Halcyon erythrorhynchus	|	species	|	gbif:8763460	|		|		|	
7659315	|	551378	|	Halcyon semicaerulea	|	species	|	gbif:8767126	|		|		|	
7659313	|	551378	|	Halcyon rufigularis	|	species	|	gbif:8797987	|		|		|	
7659319	|	551378	|	Halcyon venerata	|	species	|	gbif:8798276	|		|		|	
7659299	|	551378	|	Halcyon cyanescens	|	species	|	gbif:8820787	|		|		|	
7659305	|	551378	|	Halcyon lopezi	|	species	|	gbif:8836275	|		|		|	
7659312	|	551378	|	Halcyon rufa	|	species	|	gbif:8838248	|		|		|	
7659298	|	551378	|	Halcyon concreta	|	species	|	gbif:8891414	|		|		|	
7659301	|	551378	|	Halcyon forbesi	|	species	|	gbif:8907606	|		|		|	
7659310	|	551378	|	Halcyon platyrostris	|	species	|	gbif:8944783	|		|		|	
7659308	|	551378	|	Halcyon orientalis	|	species	|	gbif:8967013	|		|		|	
7659306	|	551378	|	Halcyon meyeri	|	species	|	gbif:8967246	|		|		|	
7659307	|	551378	|	Halcyon monacha	|	species	|	gbif:9008521	|		|		|	
7659302	|	551378	|	Halcyon fortis	|	species	|	gbif:9024656	|		|		|	
7659311	|	551378	|	Halcyon recurvirostris	|	species	|	gbif:9029237	|		|		|	
7659309	|	551378	|	Halcyon pachyrhynchus	|	species	|	gbif:9081149	|		|		|	
7659318	|	551378	|	Halcyon tutuilae	|	species	|	gbif:9099519	|		|		|	
7659304	|	551378	|	Halcyon irrorata	|	species	|	gbif:9106167	|		|		|	
7659314	|	551378	|	Halcyon saturatior	|	species	|	gbif:9125536	|		|		|	
7659316	|	551378	|	Halcyon suvensis	|	species	|	gbif:9143175	|		|		|	
7659303	|	551378	|	Halcyon funebris	|	species	|	gbif:5788433	|		|		|	
3596374	|	551378	|	Halcyon pyrrhopygia	|	species	|	gbif:5817053,irmng:11160083,irmng:10757542	|		|		|	
3596373	|	551378	|	Halcyon barnardi	|	species	|	irmng:10517456	|		|	hidden	|	
3596375	|	551378	|	Halcyon westralasianus	|	species	|	irmng:10550040	|		|	hidden	|	
289596	|	938411	|	Pelargopsis	|	genus	|	ncbi:342364,gbif:2475862,irmng:1332165	|		|		|	
3596410	|	289596	|	Pelargopsis amauroptera	|	species	|	ncbi:2231520,gbif:5228415,irmng:10762484	|		|		|	
589619	|	289596	|	Pelargopsis capensis	|	species	|	ncbi:342365,gbif:5228417,irmng:10792906	|		|		|	
3596411	|	289596	|	Pelargopsis melanorhyncha	|	species	|	ncbi:2231521,gbif:5228411,irmng:11416570	|		|		|	
7659327	|	289596	|	Pelargopsis intermedia	|	species	|	gbif:8750192	|		|		|	
7659323	|	289596	|	Pelargopsis dichrorhyncha	|	species	|	gbif:8797971	|		|		|	
7659328	|	289596	|	Pelargopsis malaccensis	|	species	|	gbif:8803955	|		|		|	
7659322	|	289596	|	Pelargopsis burmanica	|	species	|	gbif:8808192	|		|		|	
7659325	|	289596	|	Pelargopsis fraseri	|	species	|	gbif:8829331	|		|		|	
7659324	|	289596	|	Pelargopsis floresiana	|	species	|	gbif:9049152	|		|		|	
7659326	|	289596	|	Pelargopsis gouldi	|	species	|	gbif:9114071	|		|		|	
6151346	|	289596	|	Pelargopsis gigantea	|	species	|	gbif:7658464	|		|		|	
704134	|	938411	|	Todiramphus	|	genus	|	ncbi:325346,worms:567850,gbif:2475686,irmng:1032000	|		|		|	
3596377	|	704134	|	Todiramphus albonotatus	|	species	|	ncbi:2231573,gbif:2475694,irmng:10715849,irmng:10542551	|		|		|	
5859984	|	704134	|	Todiramphus albicilla	|	species	|	ncbi:2231572,gbif:7741716	|		|		|	
3596384	|	704134	|	Todiramphus diops	|	species	|	ncbi:2231575,gbif:2475692,irmng:10542572,irmng:11168068	|		|		|	
3596388	|	704134	|	Todiramphus australasia	|	species	|	ncbi:2231574,gbif:9514342,gbif:5788437,gbif:2475701,irmng:10601528,irmng:10690771	|		|		|	
3596380	|	704134	|	Todiramphus farquhari	|	species	|	ncbi:1651828,gbif:2475740,irmng:10798267,irmng:10461060	|		|		|	
5857392	|	704134	|	Todiramphus gertrudae	|	species	|	ncbi:1651829,gbif:8227418	|		|		|	
234470	|	704134	|	Todiramphus sanctus	|	species	|	ncbi:342380,gbif:2475802,irmng:10994010,irmng:10545425	|		|		|	
5860002	|	234470	|	Todiramphus sanctus vitiensis	|	subspecies	|	ncbi:1651822	|		|	infraspecific	|	
5860003	|	234470	|	Todiramphus sanctus canacorum	|	subspecies	|	ncbi:498248	|		|	infraspecific	|	
526776	|	234470	|	Todiramphus sanctus vagans	|	subspecies	|	ncbi:497867	|		|	infraspecific	|	
5860001	|	234470	|	Todiramphus sanctus sanctus	|	subspecies	|	ncbi:498252	|		|	infraspecific	|	
5860000	|	234470	|	Todiramphus sanctus eximius	|	subspecies	|	ncbi:1651265	|		|	infraspecific	|	
5857394	|	704134	|	Todiramphus winchelli	|	species	|	ncbi:1651858,gbif:2475710,irmng:11036963,irmng:10538355	|		|		|	
3596378	|	704134	|	Todiramphus saurophagus	|	species	|	ncbi:1651851,gbif:2475721,irmng:11196334,irmng:10532343	|		|		|	
5859974	|	3596378	|	Todiramphus saurophagus saurophagus	|	subspecies	|	ncbi:1651852	|		|	infraspecific	|	
3596381	|	704134	|	Todiramphus veneratus	|	species	|	ncbi:1651853,gbif:2475812,irmng:10537734,irmng:10217476	|		|		|	
5859999	|	3596381	|	Todiramphus veneratus youngi	|	subspecies	|	ncbi:1651855	|		|	infraspecific	|	
5859998	|	3596381	|	Todiramphus veneratus veneratus	|	subspecies	|	ncbi:1651854	|		|	infraspecific	|	
3596387	|	704134	|	Todiramphus leucopygius	|	species	|	ncbi:1651856,gbif:2475719,irmng:10524355,irmng:10601527	|		|		|	
3596386	|	704134	|	Todiramphus nigrocyaneus	|	species	|	ncbi:1651844,gbif:2475687,irmng:11415355,irmng:10879137	|		|		|	
5857393	|	704134	|	Todiramphus ruficollaris	|	species	|	ncbi:1651849,gbif:4843843,irmng:10523974	|		|		|	
6151358	|	704134	|	Todiramphus pelewensis	|	species	|	ncbi:2231591,gbif:8274829	|		|		|	
3596385	|	704134	|	Todiramphus lazuli	|	species	|	ncbi:2231590,gbif:2475717,irmng:11328509,irmng:10217473	|		|		|	
6151359	|	704134	|	Todiramphus reichenbachii	|	species	|	ncbi:2231592,gbif:7566420	|		|		|	
3596379	|	704134	|	Todiramphus pyrrhopygius	|	species	|	ncbi:1651846,gbif:2475733,irmng:10217474	|		|		|	
3596390	|	704134	|	Todiramphus recurvirostris	|	species	|	ncbi:1651847,gbif:4843842,irmng:10797156	|		|		|	
3596382	|	704134	|	Todiramphus godeffroyi	|	species	|	ncbi:1651842,gbif:2475816,irmng:10218414,irmng:10522832	|		|		|	
178964	|	704134	|	Todiramphus cinnamominus	|	species	|	ncbi:1006542,gbif:2475795,irmng:11055840,irmng:10528624	|		|		|	
5860006	|	178964	|	Todiramphus cinnamominus cinnamominus	|	subspecies	|	ncbi:1651823	|		|	infraspecific	|	
5860004	|	178964	|	Todiramphus cinnamominus pelewensis	|	subspecies	|	ncbi:1651824	|		|	infraspecific	|	
5860005	|	178964	|	Todiramphus cinnamominus reichenbachii	|	subspecies	|	ncbi:1651825	|		|	infraspecific	|	
3596392	|	704134	|	Todiramphus enigma	|	species	|	ncbi:2231576,gbif:2475698,irmng:10461061,irmng:11443675	|		|		|	
3596376	|	704134	|	Todiramphus funebris	|	species	|	ncbi:2231582,gbif:2475696,irmng:10681668,irmng:11225789	|		|		|	
